10010950	10010954
10010950	10010955
10010950	10010956
10010957	10010960
10010957	10010962
10010957	10010963
10010957	10010688
10010957	10011678
10010957	10010964
10010957	10010834
10010957	10010958
10010957	10010959
10010965	10010966
10010965	10010967
10010965	10010968
10010969	10010970
10010969	10011744
10010971	10011120
10010971	10011682
10010971	10010980
10010971	10010991
10010971	10010564
10010971	10010972
10010971	10011679
10010972	10011681
10010972	10010540
10010972	10010973
10010972	10011116
10010972	10010974
10010972	10010545
10010972	10011117
10010972	10010975
10010972	10010976
10010972	10010978
10010972	10010979
10010972	10010539
10010980	10010981
10010980	10010982
10010980	10010983
10010980	10010984
10010980	10010985
10010980	10010986
10010988	10011581
10010992	10010993
10010992	10010998
10010993	10011683
10010993	10010961
10010993	10010994
10010993	10010995
10010993	10010996
10010993	10010997
10010998	10011000
10010998	10011001
10010998	10010999
10010998	10003791
10011003	10011002
10011003	10011114
10011003	10011004
10011003	10011687
10011003	10011005
10011003	10010117
10011005	10011101
10011006	10011066
10011006	10011039
10011006	10011008
10011006	10011060
10011006	10011071
10011006	10011050
10011006	10011072
10011006	10011073
10011006	10011041
10011007	10011006
10011007	10010940
10011007	10011074
10011008	10011024
10011008	10011009
10011009	10011020
10011009	10011010
10011009	10011021
10011009	10011011
10011009	10010175
10011009	10011022
10011009	10011012
10011009	10010177
10011009	10011014
10011009	10011015
10011009	10011016
10011009	10011019
10011024	10011031
10011024	10011032
10011024	10011033
10011024	10011034
10011024	10003202
10011024	10011035
10011024	10011025
10011024	10011036
10011024	10011026
10011024	10011037
10011024	10011027
10011024	10011038
10011024	10011028
10011024	10011029
10011039	10011311
10011039	10011040
10011041	10011042
10011041	10011043
10011041	10011044
10011041	10011045
10011041	10011046
10011041	10011047
10011041	10011048
10011041	10011049
10011041	10011688
10011041	10010943
10011050	10011053
10011050	10011054
10011050	10011055
10011050	10011023
10011050	10011056
10011050	10011057
10011050	10011058
10011050	10011059
10011050	10011017
10011050	10010512
10011050	10010517
10011050	10011051
10011050	10011052
10011060	10011064
10011060	10011065
10011060	10011018
10011060	10011061
10011060	10011062
10011060	10011690
10011060	10011063
10011066	10011067
10011066	10011068
10011066	10011069
10011066	10011070
10011074	10011075
10011074	10011099
10011074	10011111
10011074	10011134
10011074	10011081
10011074	10011092
10011075	10011076
10011075	10011077
10011075	10011078
10011075	10011079
10011079	10011080
10011081	10011091
10011081	10011082
10011082	10011086
10011082	10011087
10011082	10011088
10011082	10010878
10011082	10011083
10011082	10011084
10011082	10011085
10011092	10011691
10011092	10010876
10011092	10011093
10011092	10011094
10011092	10011096
10011096	10011097
10011099	10011692
10011099	10011693
10011099	10011100
10011099	10011102
10011099	10011104
10011099	10011105
10011099	10010876
10011102	10011103
10011105	10011110
10011105	10011106
10011105	10011107
10011105	10011108
10011105	10011109
10011111	10003465
10011111	10011695
10011111	10011112
10011111	10011696
10011111	10011113
10011111	10011697
10011111	10010913
10011120	10011680
10011120	10003100
10011120	10010541
10011120	10010538
10011122	10003459
10011122	10002945
10011122	10002946
10011122	10002947
10011122	10002948
10011122	10002949
10011123	10011130
10011123	10011131
10011123	10011133
10011123	10011673
10011123	10011674
10011123	10011124
10011123	10011675
10011123	10011676
10011123	10010577
10011123	10010912
10011123	10010916
10011134	10011135
10011134	10003559
10011136	10011137
10011138	10010041
10011138	10010042
10011138	10010043
10011138	10010044
10011138	10010046
10011138	10011139
10011138	10011140
10011141	10010045
10011141	10010040
10011152	10011240
10011152	10011174
10011152	10011185
10011152	10011196
10011152	10011461
10011152	10011230
10011152	10011252
10011152	10011153
10011152	10011164
10011152	10011186
10011152	10011197
10011152	10011561
10011152	10011231
10011152	10011242
10011152	10011154
10011152	10011165
10011152	10011176
10011152	10011198
10011152	10011562
10011152	10011221
10011152	10011342
10011152	10011232
10011152	10011243
10011152	10011155
10011152	10011166
10011152	10011199
10011152	10011200
10011152	10011211
10011152	10011233
10011152	10011244
10011152	10011156
10011152	10011167
10011152	10011201
10011152	10011212
10011152	10011223
10011152	10011245
10011152	10011168
10011152	10011202
10011152	10011213
10011152	10011224
10011152	10011587
10011152	10011235
10011152	10011158
10011152	10011169
10011152	10011203
10011152	10011566
10011152	10011214
10011152	10011346
10011152	10011467
10011152	10011236
10011152	10011247
10011152	10011159
10011152	10011204
10011152	10011215
10011152	10011226
10011152	10011237
10011152	10011248
10011152	10011205
10011152	10011216
10011152	10011227
10011152	10011348
10011152	10011238
10011152	10011249
10011152	10011503
10011152	10011206
10011152	10011217
10011152	10011228
10011152	10011239
10011152	10011504
10011152	10011207
10011152	10011229
10011152	10011505
10011152	10011208
10011152	10011209
10011152	10011507
10011152	10011170
10011152	10011181
10011152	10011160
10011152	10011171
10011152	10011182
10011152	10011193
10011152	10011161
10011152	10011172
10011152	10011183
10011152	10011250
10011152	10011162
10011152	10011195
10011160	10011556
10011177	10011570
10011177	10011262
10011177	10011273
10011177	10011284
10011177	10011571
10011177	10011373
10011177	10011263
10011177	10011274
10011177	10011285
10011177	10011296
10011177	10011330
10011177	10011220
10011177	10011341
10011177	10011264
10011177	10011275
10011177	10011286
10011177	10011297
10011177	10011320
10011177	10011265
10011177	10011276
10011177	10011287
10011177	10011298
10011177	10011321
10011177	10011332
10011177	10011222
10011177	10011343
10011177	10011266
10011177	10011277
10011177	10011288
10011177	10011178
10011177	10011299
10011177	10011300
10011177	10011322
10011177	10011333
10011177	10011344
10011177	10011267
10011177	10011278
10011177	10011289
10011177	10011179
10011177	10011301
10011177	10011312
10011177	10011323
10011177	10011279
10011177	10011302
10011177	10011313
10011177	10011324
10011177	10011335
10011177	10011269
10011177	10011303
10011177	10011314
10011177	10011336
10011177	10011337
10011177	10011316
10011177	10011327
10011177	10011569
10011177	10011338
10011177	10011349
10011177	10011306
10011177	10011317
10011177	10011328
10011177	10011339
10011177	10011318
10011177	10011506
10011177	10011308
10011177	10011319
10011177	10011309
10011177	10011290
10011177	10011280
10011177	10011291
10011177	10011270
10011177	10011281
10011177	10011292
10011177	10011260
10011177	10011271
10011177	10011282
10011177	10011293
10011177	10011261
10011177	10011272
10011177	10011283
10011177	10011294
10011177	10011184
10011187	10011188
10011187	10011189
10011187	10011190
10011187	10011191
10011204	10011557
10011208	10011325
10011208	10011347
10011218	10011340
10011249	10011307
10011254	10011255
10011254	10011256
10011254	10011257
10011254	10011258
10011254	10011259
10011328	10011329
10011337	10011218
10011344	10011345
10011350	10011361
10011350	10011394
10011350	10011351
10011350	10011384
10011350	10011395
10011350	10011440
10011350	10011352
10011350	10011363
10011350	10011385
10011350	10011396
10011350	10011430
10011350	10011441
10011350	10011353
10011350	10011364
10011350	10011386
10011350	10011397
10011350	10011420
10011350	10011431
10011350	10011442
10011350	10011354
10011350	10011376
10011350	10011387
10011350	10011398
10011350	10011410
10011350	10011421
10011350	10011432
10011350	10011443
10011350	10011355
10011350	10011377
10011350	10011388
10011350	10011400
10011350	10011411
10011350	10011422
10011350	10011433
10011350	10011444
10011350	10011367
10011350	10011378
10011350	10011389
10011350	10011401
10011350	10011412
10011350	10011423
10011350	10011434
10011350	10011357
10011350	10011402
10011350	10011413
10011350	10011424
10011350	10011435
10011350	10011446
10011350	10011358
10011350	10011369
10011350	10011403
10011350	10011414
10011350	10011425
10011350	10011436
10011350	10011447
10011350	10011404
10011350	10011415
10011350	10011426
10011350	10011437
10011350	10011448
10011350	10011405
10011350	10011416
10011350	10011427
10011350	10011438
10011350	10011406
10011350	10011417
10011350	10011428
10011350	10011439
10011350	10011407
10011350	10011418
10011350	10011429
10011350	10011408
10011350	10011419
10011350	10011409
10011350	10011390
10011350	10011380
10011350	10011391
10011350	10011370
10011350	10011381
10011350	10011392
10011350	10011371
10011350	10011382
10011350	10011393
10011445	10011460
10011445	10011471
10011445	10011592
10011445	10011482
10011445	10011493
10011445	10011560
10011445	10011450
10011445	10011582
10011445	10011472
10011445	10011593
10011445	10011483
10011445	10011494
10011445	10011550
10011445	10011451
10011445	10011572
10011445	10011462
10011445	10011583
10011445	10011473
10011445	10011594
10011445	10011484
10011445	10011495
10011445	10011540
10011445	10011551
10011445	10011452
10011445	10011573
10011445	10011463
10011445	10011584
10011445	10011474
10011445	10011485
10011445	10011496
10011445	10011530
10011445	10011541
10011445	10011552
10011445	10011563
10011445	10011453
10011445	10011574
10011445	10011464
10011445	10011585
10011445	10011475
10011445	10011486
10011445	10011497
10011445	10011520
10011445	10011531
10011445	10011542
10011445	10011553
10011445	10011564
10011445	10011454
10011445	10011575
10011445	10011465
10011445	10011586
10011445	10011476
10011445	10011597
10011445	10011487
10011445	10011498
10011445	10011510
10011445	10011521
10011445	10011532
10011445	10011543
10011445	10011554
10011445	10011565
10011445	10011455
10011445	10011576
10011445	10011466
10011445	10011477
10011445	10011488
10011445	10011499
10011445	10011500
10011445	10011511
10011445	10011522
10011445	10011533
10011445	10011555
10011445	10011456
10011445	10011577
10011445	10011588
10011445	10011478
10011445	10011489
10011445	10011501
10011445	10011512
10011445	10011523
10011445	10011534
10011445	10011545
10011445	10011567
10011445	10011457
10011445	10011468
10011445	10011589
10011445	10011479
10011445	10011502
10011445	10011513
10011445	10011524
10011445	10011535
10011445	10011546
10011445	10011568
10011445	10011458
10011445	10011579
10011445	10011469
10011445	10011514
10011445	10011525
10011445	10011536
10011445	10011547
10011445	10011558
10011445	10011459
10011445	10011515
10011445	10011526
10011445	10011537
10011445	10011548
10011445	10011449
10011445	10011516
10011445	10011527
10011445	10011538
10011445	10011549
10011445	10011737
10011445	10011517
10011445	10011528
10011445	10011539
10011445	10011518
10011445	10011529
10011445	10011508
10011445	10011519
10011445	10011509
10011445	10011490
10011445	10011590
10011445	10011480
10011445	10011491
10011445	10011470
10011445	10011591
10011445	10011481
10011445	10011492
10011634	10011633
10011634	10011635
10011641	10011350
10011641	10011152
10011641	10011177
10011641	10011445
10011643	10011650
10011643	10011651
10011643	10011644
10011643	10011645
10011643	10011646
10011643	10011647
10011647	10011648
10011647	10011649
10011650	10011663
10011726	10011727
10011726	10011728
10011731	10010411
10011731	10011732
10011738	10011772
10011738	10011773
10011738	10011774
10011738	10011775
10011738	10011776
10011760	10011707
10011777	10011014
10011777	10011778
